,frequency,index,word
3141,-9.755369706891289,3141,washroom
3142,-9.755369706891289,3142,wok
3143,-9.755369706891289,3143,border
3144,-9.755369706891289,3144,squirrel
3145,-9.755369706891289,3145,racer
3146,-9.755369706891289,3146,camouflage
3147,-9.755369706891289,3147,biking
3148,-9.755369706891289,3148,crocheted
3149,-9.755369706891289,3149,transporting
3150,-9.755369706891289,3150,iphone
3151,-9.755369706891289,3151,political
3152,-9.755369706891289,3152,citrus
3153,-9.755369706891289,3153,shaving
3154,-9.755369706891289,3154,divided
3155,-9.755369706891289,3155,triple
3156,-9.755369706891289,3156,scenery
3157,-9.755369706891289,3157,ambulance
3158,-9.755369706891289,3158,typical
3159,-9.755369706891289,3159,attending
3160,-9.755369706891289,3160,characters
3161,-9.755369706891289,3161,serious
3162,-9.755369706891289,3162,grain
3163,-9.781345193294548,3163,fit
3164,-9.781345193294548,3164,crown
3165,-9.781345193294548,3165,ornaments
3166,-9.781345193294548,3166,theater
3167,-9.781345193294548,3167,tanker
3168,-9.781345193294548,3168,ofa
3169,-9.781345193294548,3169,climb
3170,-9.781345193294548,3170,nursing
3171,-9.781345193294548,3171,winds
3172,-9.781345193294548,3172,stairway
3173,-9.781345193294548,3173,oxen
3174,-9.781345193294548,3174,businessman
3175,-9.781345193294548,3175,exotic
3176,-9.781345193294548,3176,chews
3177,-9.781345193294548,3177,late
3178,-9.781345193294548,3178,visitors
3179,-9.781345193294548,3179,raining
3180,-9.781345193294548,3180,facility
3181,-9.781345193294548,3181,flips
3182,-9.781345193294548,3182,alert
3183,-9.781345193294548,3183,lite
3184,-9.781345193294548,3184,shine
3185,-9.781345193294548,3185,splash
3186,-9.781345193294548,3186,!
3187,-9.781345193294548,3187,district
3188,-9.781345193294548,3188,returns
3189,-9.781345193294548,3189,candies
3190,-9.781345193294548,3190,garb
3191,-9.781345193294548,3191,dome
3192,-9.781345193294548,3192,reflective
3193,-9.781345193294548,3193,skull
3194,-9.781345193294548,3194,presents
3195,-9.781345193294548,3195,native
3196,-9.781345193294548,3196,mix
3197,-9.781345193294548,3197,otherwise
3198,-9.781345193294548,3198,guiding
3199,-9.781345193294548,3199,grinds
3200,-9.781345193294548,3200,fixture
3201,-9.781345193294548,3201,stalk
3202,-9.781345193294548,3202,noodle
3203,-9.80801344037671,3203,renovated
3204,-9.80801344037671,3204,idle
3205,-9.80801344037671,3205,flowery
3206,-9.80801344037671,3206,sparsely
3207,-9.80801344037671,3207,tofu
3208,-9.80801344037671,3208,dvd
3209,-9.80801344037671,3209,positions
3210,-9.80801344037671,3210,lapse
3211,-9.80801344037671,3211,stoplights
3212,-9.80801344037671,3212,radiator
3213,-9.80801344037671,3213,stored
3214,-9.80801344037671,3214,ceremony
3215,-9.80801344037671,3215,appearing
3216,-9.80801344037671,3216,beached
3217,-9.80801344037671,3217,submerged
3218,-9.80801344037671,3218,hidden
3219,-9.80801344037671,3219,grove
3220,-9.80801344037671,3220,bagels
3221,-9.80801344037671,3221,sided
3222,-9.80801344037671,3222,dust
3223,-9.80801344037671,3223,fedex
3224,-9.80801344037671,3224,yield
3225,-9.80801344037671,3225,needle
3226,-9.80801344037671,3226,gift
3227,-9.80801344037671,3227,twilight
3228,-9.80801344037671,3228,found
3229,-9.80801344037671,3229,advertisements
3230,-9.80801344037671,3230,should
3231,-9.80801344037671,3231,medicine
3232,-9.80801344037671,3232,conversing
3233,-9.80801344037671,3233,courts
3234,-9.80801344037671,3234,autumn
3235,-9.80801344037671,3235,shell
3236,-9.80801344037671,3236,pita
3237,-9.80801344037671,3237,trashcan
3238,-9.80801344037671,3238,instrument
3239,-9.80801344037671,3239,curly
3240,-9.80801344037671,3240,shaved
3241,-9.80801344037671,3241,dense
3242,-9.80801344037671,3242,milling
3243,-9.80801344037671,3243,affixed
3244,-9.80801344037671,3244,adjusts
3245,-9.80801344037671,3245,crawling
3246,-9.80801344037671,3246,sandwhich
3247,-9.835412414564825,3247,trails
3248,-9.835412414564825,3248,west
3249,-9.835412414564825,3249,rust
3250,-9.835412414564825,3250,historical
3251,-9.835412414564825,3251,galloping
3252,-9.835412414564825,3252,ascending
3253,-9.835412414564825,3253,handicap
3254,-9.835412414564825,3254,enough
3255,-9.835412414564825,3255,vending
3256,-9.835412414564825,3256,engaging
3257,-9.835412414564825,3257,reclining
3258,-9.835412414564825,3258,dairy
3259,-9.835412414564825,3259,household
3260,-9.835412414564825,3260,calves
3261,-9.835412414564825,3261,tournament
3262,-9.835412414564825,3262,filthy
3263,-9.835412414564825,3263,gone
3264,-9.835412414564825,3264,pillars
3265,-9.835412414564825,3265,surfboarding
3266,-9.835412414564825,3266,housing
3267,-9.835412414564825,3267,chop
3268,-9.835412414564825,3268,examining
3269,-9.835412414564825,3269,sunshine
3270,-9.835412414564825,3270,practices
3271,-9.835412414564825,3271,docks
3272,-9.835412414564825,3272,cramped
3273,-9.835412414564825,3273,named
3274,-9.835412414564825,3274,retail
3275,-9.835412414564825,3275,laugh
3276,-9.835412414564825,3276,already
3277,-9.835412414564825,3277,scissor
3278,-9.835412414564825,3278,record
3279,-9.835412414564825,3279,rv
3280,-9.835412414564825,3280,mass
3281,-9.835412414564825,3281,pale
3282,-9.835412414564825,3282,rooms
3283,-9.835412414564825,3283,futon
3284,-9.835412414564825,3284,sleigh
3285,-9.835412414564825,3285,crab
3286,-9.835412414564825,3286,puppies
3287,-9.835412414564825,3287,diaper
3288,-9.835412414564825,3288,salmon
3289,-9.835412414564825,3289,italian
3290,-9.835412414564825,3290,decorate
3291,-9.835412414564825,3291,spinning
3292,-9.835412414564825,3292,salt
3293,-9.835412414564825,3293,currently
3294,-9.835412414564825,3294,delivering
3295,-9.835412414564825,3295,tier
3296,-9.835412414564825,3296,digging
3297,-9.835412414564825,3297,crystal
3298,-9.835412414564825,3298,begin
3299,-9.835412414564825,3299,biscuits
3300,-9.835412414564825,3300,fine
3301,-9.835412414564825,3301,daisies
3302,-9.835412414564825,3302,goalie
3303,-9.835412414564825,3303,shooting
3304,-9.835412414564825,3304,earth
3305,-9.835412414564825,3305,lean
3306,-9.835412414564825,3306,leap
3307,-9.835412414564825,3307,incline
3308,-9.863583291531521,3308,trey
3309,-9.863583291531521,3309,tattoo
3310,-9.863583291531521,3310,baseman
3311,-9.863583291531521,3311,ancient
3312,-9.863583291531521,3312,chin
3313,-9.863583291531521,3313,foam
3314,-9.863583291531521,3314,stars
3315,-9.863583291531521,3315,basic
3316,-9.863583291531521,3316,coca
3317,-9.863583291531521,3317,horse-drawn
3318,-9.863583291531521,3318,carried
3319,-9.863583291531521,3319,recliner
3320,-9.863583291531521,3320,dotted
3321,-9.863583291531521,3321,balanced
3322,-9.863583291531521,3322,cole
3323,-9.863583291531521,3323,heater
3324,-9.863583291531521,3324,seeing
3325,-9.863583291531521,3325,reflects
3326,-9.863583291531521,3326,alpine
3327,-9.863583291531521,3327,metropolitan
3328,-9.863583291531521,3328,tug
3329,-9.863583291531521,3329,charging
3330,-9.863583291531521,3330,blocked
3331,-9.863583291531521,3331,rugs
3332,-9.863583291531521,3332,markers
3333,-9.863583291531521,3333,bill
3334,-9.863583291531521,3334,enormous
3335,-9.863583291531521,3335,interstate
3336,-9.863583291531521,3336,foal
3337,-9.863583291531521,3337,nasty
3338,-9.863583291531521,3338,octopus
3339,-9.863583291531521,3339,workstation
3340,-9.863583291531521,3340,fedora
3341,-9.863583291531521,3341,remains
3342,-9.863583291531521,3342,raquet
3343,-9.863583291531521,3343,bouncing
3344,-9.863583291531521,3344,kayak
3345,-9.863583291531521,3345,vane
3346,-9.863583291531521,3346,kittens
3347,-9.863583291531521,3347,settings
3348,-9.863583291531521,3348,residence
3349,-9.863583291531521,3349,calculator
3350,-9.863583291531521,3350,waste
3351,-9.863583291531521,3351,extending
3352,-9.863583291531521,3352,horizon
3353,-9.863583291531521,3353,handicapped
3354,-9.863583291531521,3354,raspberries
3355,-9.863583291531521,3355,label
3356,-9.863583291531521,3356,dragging
3357,-9.863583291531521,3357,sidecar
3358,-9.863583291531521,3358,kits
3359,-9.863583291531521,3359,conductor
3360,-9.863583291531521,3360,vanilla
3361,-9.892570828404773,3361,wired
3362,-9.892570828404773,3362,customer
3363,-9.892570828404773,3363,gadgets
3364,-9.892570828404773,3364,peaking
3365,-9.892570828404773,3365,diced
3366,-9.892570828404773,3366,rising
3367,-9.892570828404773,3367,tilted
3368,-9.892570828404773,3368,teal
3369,-9.892570828404773,3369,waling
3370,-9.892570828404773,3370,packaged
3371,-9.892570828404773,3371,fell
3372,-9.892570828404773,3372,moment
3373,-9.892570828404773,3373,signing
3374,-9.892570828404773,3374,hug
3375,-9.892570828404773,3375,camp
3376,-9.892570828404773,3376,rises
3377,-9.892570828404773,3377,available
3378,-9.892570828404773,3378,carton
3379,-9.892570828404773,3379,athletic
3380,-9.892570828404773,3380,ornament
3381,-9.892570828404773,3381,server
3382,-9.892570828404773,3382,burner
3383,-9.892570828404773,3383,approach
3384,-9.892570828404773,3384,shepherd
3385,-9.892570828404773,3385,tired
3386,-9.892570828404773,3386,pro
3387,-9.892570828404773,3387,laundry
3388,-9.892570828404773,3388,snowsuit
3389,-9.892570828404773,3389,knacks
3390,-9.892570828404773,3390,bells
3391,-9.892570828404773,3391,swims
3392,-9.892570828404773,3392,showroom
3393,-9.892570828404773,3393,charger
3394,-9.892570828404773,3394,creepy
3395,-9.892570828404773,3395,bricked
3396,-9.892570828404773,3396,finishing
3397,-9.892570828404773,3397,destination
3398,-9.892570828404773,3398,extreme
3399,-9.892570828404773,3399,beers
3400,-9.892570828404773,3400,thread
3401,-9.922423791554454,3401,plaque
3402,-9.922423791554454,3402,climbs
3403,-9.922423791554454,3403,grooming
3404,-9.922423791554454,3404,wedge
3405,-9.922423791554454,3405,stuffing
3406,-9.922423791554454,3406,drop
3407,-9.922423791554454,3407,strips
3408,-9.922423791554454,3408,machinery
3409,-9.922423791554454,3409,gang
3410,-9.922423791554454,3410,contest
3411,-9.922423791554454,3411,fight
3412,-9.922423791554454,3412,curiously
3413,-9.922423791554454,3413,carefully
3414,-9.922423791554454,3414,patiently
3415,-9.922423791554454,3415,buy
3416,-9.922423791554454,3416,western
3417,-9.922423791554454,3417,plantains
3418,-9.922423791554454,3418,entry
3419,-9.922423791554454,3419,worked
3420,-9.922423791554454,3420,torn
3421,-9.922423791554454,3421,mannequin
3422,-9.922423791554454,3422,standard
3423,-9.922423791554454,3423,vegetarian
3424,-9.922423791554454,3424,bridle
3425,-9.922423791554454,3425,underground
3426,-9.922423791554454,3426,neutral
3427,-9.922423791554454,3427,seem
3428,-9.922423791554454,3428,arrows
3429,-9.922423791554454,3429,important
3430,-9.922423791554454,3430,archway
3431,-9.922423791554454,3431,vans
3432,-9.922423791554454,3432,paneling
3433,-9.922423791554454,3433,reins
3434,-9.922423791554454,3434,sections
3435,-9.922423791554454,3435,unused
3436,-9.922423791554454,3436,captured
3437,-9.922423791554454,3437,partial
3438,-9.922423791554454,3438,mosaic
3439,-9.922423791554454,3439,recreational
3440,-9.922423791554454,3440,patriotic
3441,-9.922423791554454,3441,ponies
3442,-9.922423791554454,3442,casual
3443,-9.922423791554454,3443,pc
3444,-9.922423791554454,3444,pregnant
3445,-9.922423791554454,3445,beanie
3446,-9.922423791554454,3446,bean
3447,-9.922423791554454,3447,destroyed
3448,-9.922423791554454,3448,seafood
3449,-9.922423791554454,3449,ticket
3450,-9.922423791554454,3450,biscuit
3451,-9.922423791554454,3451,because
3452,-9.953195450221209,3452,spewing
3453,-9.953195450221209,3453,levels
3454,-9.953195450221209,3454,pencil
3455,-9.953195450221209,3455,robot
3456,-9.953195450221209,3456,breads
3457,-9.953195450221209,3457,starbucks
3458,-9.953195450221209,3458,lips
3459,-9.953195450221209,3459,formally
3460,-9.953195450221209,3460,royal
3461,-9.953195450221209,3461,waist
3462,-9.953195450221209,3462,bulldog
3463,-9.953195450221209,3463,mozzarella
3464,-9.953195450221209,3464,forehead
3465,-9.953195450221209,3465,moon
3466,-9.953195450221209,3466,brief
3467,-9.953195450221209,3467,peach
3468,-9.953195450221209,3468,languages
3469,-9.953195450221209,3469,sidewalks
3470,-9.953195450221209,3470,trimmed
3471,-9.953195450221209,3471,job
3472,-9.953195450221209,3472,equestrian
3473,-9.953195450221209,3473,goers
3474,-9.953195450221209,3474,supermarket
3475,-9.953195450221209,3475,clad
3476,-9.953195450221209,3476,docking
3477,-9.953195450221209,3477,caps
3478,-9.953195450221209,3478,live
3479,-9.953195450221209,3479,pushes
3480,-9.953195450221209,3480,taller
3481,-9.953195450221209,3481,aisle
3482,-9.953195450221209,3482,hoop
3483,-9.953195450221209,3483,yummy
3484,-9.953195450221209,3484,olympic
3485,-9.953195450221209,3485,contemporary
3486,-9.953195450221209,3486,rugby
3487,-9.953195450221209,3487,wiping
3488,-9.953195450221209,3488,captivity
3489,-9.953195450221209,3489,necklace
3490,-9.953195450221209,3490,coaster
3491,-9.953195450221209,3491,every
3492,-9.953195450221209,3492,spire
3493,-9.953195450221209,3493,ox
3494,-9.953195450221209,3494,jug
3495,-9.953195450221209,3495,support
3496,-9.953195450221209,3496,peaches
3497,-9.953195450221209,3497,spring
3498,-9.953195450221209,3498,foraging
3499,-9.953195450221209,3499,tails
3500,-9.953195450221209,3500,peak
3501,-9.953195450221209,3501,murky
3502,-9.953195450221209,3502,eyed
3503,-9.953195450221209,3503,film
3504,-9.953195450221209,3504,personnel
3505,-9.953195450221209,3505,zucchini
3506,-9.953195450221209,3506,glider
3507,-9.953195450221209,3507,ranch
3508,-9.953195450221209,3508,consumption
3509,-9.953195450221209,3509,instead
3510,-9.953195450221209,3510,thumb
3511,-9.953195450221209,3511,mice
3512,-9.953195450221209,3512,england
3513,-9.953195450221209,3513,contraption
3514,-9.953195450221209,3514,wrapping
3515,-9.953195450221209,3515,overgrown
3516,-9.953195450221209,3516,your
3517,-9.953195450221209,3517,channel
3518,-9.953195450221209,3518,cables
3519,-9.953195450221209,3519,chicago
3520,-9.953195450221209,3520,hoagie
3521,-9.953195450221209,3521,pic
3522,-9.953195450221209,3522,fences
3523,-9.953195450221209,3523,sectional
3524,-9.984944148535789,3524,gloomy
3525,-9.984944148535789,3525,bubble
3526,-9.984944148535789,3526,length
3527,-9.984944148535789,3527,rink
3528,-9.984944148535789,3528,awaits
3529,-9.984944148535789,3529,ginger
3530,-9.984944148535789,3530,ugly
3531,-9.984944148535789,3531,would
3532,-9.984944148535789,3532,markings
3533,-9.984944148535789,3533,descending
3534,-9.984944148535789,3534,mannequins
3535,-9.984944148535789,3535,parrots
3536,-9.984944148535789,3536,peacock
3537,-9.984944148535789,3537,knick
3538,-9.984944148535789,3538,dunkin
3539,-9.984944148535789,3539,downward
3540,-9.984944148535789,3540,focused
3541,-9.984944148535789,3541,sorts
3542,-9.984944148535789,3542,ribbons
3543,-9.984944148535789,3543,thomas
3544,-9.984944148535789,3544,brushed
3545,-9.984944148535789,3545,trekking
3546,-9.984944148535789,3546,gentle
3547,-9.984944148535789,3547,hammer
3548,-9.984944148535789,3548,mechanical
3549,-9.984944148535789,3549,contact
3550,-9.984944148535789,3550,amusement
3551,-9.984944148535789,3551,drapes
3552,-9.984944148535789,3552,radishes
3553,-9.984944148535789,3553,populated
3554,-9.984944148535789,3554,hedge
3555,-9.984944148535789,3555,activities
3556,-9.984944148535789,3556,cheeses
3557,-9.984944148535789,3557,pong
3558,-9.984944148535789,3558,turtle
3559,-9.984944148535789,3559,athletes
3560,-9.984944148535789,3560,barely
3561,-9.984944148535789,3561,grapefruit
3562,-9.984944148535789,3562,combing
3563,-9.984944148535789,3563,peacefully
3564,-9.984944148535789,3564,hovers
3565,-9.984944148535789,3565,toned
3566,-9.984944148535789,3566,cloths
3567,-9.984944148535789,3567,glow
3568,-9.984944148535789,3568,readies
3569,-10.01773397135878,3569,numeral
3570,-10.01773397135878,3570,nature
3571,-10.01773397135878,3571,twelve
3572,-10.01773397135878,3572,guide
3573,-10.01773397135878,3573,makeshift
3574,-10.01773397135878,3574,stay
3575,-10.01773397135878,3575,sound
3576,-10.01773397135878,3576,rundown
3577,-10.01773397135878,3577,rhino
3578,-10.01773397135878,3578,rod
3579,-10.01773397135878,3579,rally
3580,-10.01773397135878,3580,taco
3581,-10.01773397135878,3581,sunlit
3582,-10.01773397135878,3582,knit
3583,-10.01773397135878,3583,browns
3584,-10.01773397135878,3584,squats
3585,-10.01773397135878,3585,barge
3586,-10.01773397135878,3586,concert
3587,-10.01773397135878,3587,cityscape
3588,-10.01773397135878,3588,alleyway
3589,-10.01773397135878,3589,retro
3590,-10.01773397135878,3590,ping
3591,-10.01773397135878,3591,drain
3592,-10.01773397135878,3592,lands
3593,-10.01773397135878,3593,newborn
3594,-10.01773397135878,3594,throughout
3595,-10.01773397135878,3595,complex
3596,-10.01773397135878,3596,cinnamon
3597,-10.01773397135878,3597,speaks
3598,-10.01773397135878,3598,florets
3599,-10.01773397135878,3599,burners
3600,-10.01773397135878,3600,layed
3601,-10.01773397135878,3601,groomed
3602,-10.01773397135878,3602,sleepy
3603,-10.01773397135878,3603,models
3604,-10.01773397135878,3604,claus
3605,-10.01773397135878,3605,sauerkraut
3606,-10.01773397135878,3606,retriever
3607,-10.01773397135878,3607,luxury
3608,-10.01773397135878,3608,recording
3609,-10.01773397135878,3609,deliver
3610,-10.01773397135878,3610,diners
3611,-10.01773397135878,3611,berry
3612,-10.01773397135878,3612,halfway
3613,-10.01773397135878,3613,spanish
3614,-10.01773397135878,3614,wheelie
3615,-10.01773397135878,3615,licks
3616,-10.01773397135878,3616,ironing
3617,-10.01773397135878,3617,viewer
3618,-10.01773397135878,3618,replica
3619,-10.01773397135878,3619,airstrip
3620,-10.01773397135878,3620,pauses
3621,-10.01773397135878,3621,fleet
3622,-10.01773397135878,3622,added
3623,-10.01773397135878,3623,fireman
3624,-10.01773397135878,3624,converted
3625,-10.01773397135878,3625,fencing
3626,-10.01773397135878,3626,weathered
3627,-10.01773397135878,3627,handed
3628,-10.01773397135878,3628,median
3629,-10.01773397135878,3629,bib
3630,-10.01773397135878,3630,graduation
3631,-10.01773397135878,3631,demonstration
3632,-10.01773397135878,3632,highchair
3633,-10.01773397135878,3633,teapot
3634,-10.01773397135878,3634,symbol
3635,-10.051635523034461,3635,gown
3636,-10.051635523034461,3636,wooly
3637,-10.051635523034461,3637,sell
3638,-10.051635523034461,3638,streetlights
3639,-10.051635523034461,3639,pumpkin
3640,-10.051635523034461,3640,assembly
3641,-10.051635523034461,3641,examines
3642,-10.051635523034461,3642,root
3643,-10.051635523034461,3643,sailors
3644,-10.051635523034461,3644,stormy
3645,-10.051635523034461,3645,packing
3646,-10.051635523034461,3646,pantry
3647,-10.051635523034461,3647,seasoned
3648,-10.051635523034461,3648,loft
3649,-10.051635523034461,3649,salsa
3650,-10.051635523034461,3650,refridgerator
3651,-10.051635523034461,3651,handled
3652,-10.051635523034461,3652,wrist
3653,-10.051635523034461,3653,herded
3654,-10.051635523034461,3654,hockey
3655,-10.051635523034461,3655,sesame
3656,-10.051635523034461,3656,wander
3657,-10.051635523034461,3657,stages
3658,-10.051635523034461,3658,drops
3659,-10.051635523034461,3659,halloween
3660,-10.051635523034461,3660,rescue
3661,-10.051635523034461,3661,stalks
3662,-10.051635523034461,3662,national
3663,-10.051635523034461,3663,freely
3664,-10.051635523034461,3664,batch
3665,-10.051635523034461,3665,substance
3666,-10.051635523034461,3666,th
3667,-10.051635523034461,3667,half-eaten
3668,-10.051635523034461,3668,int
3669,-10.051635523034461,3669,master
3670,-10.051635523034461,3670,salon
3671,-10.051635523034461,3671,laden
3672,-10.051635523034461,3672,tusk
3673,-10.051635523034461,3673,presented
3674,-10.051635523034461,3674,hamburgers
3675,-10.051635523034461,3675,stockings
3676,-10.051635523034461,3676,speech
3677,-10.051635523034461,3677,awning
3678,-10.051635523034461,3678,harley
3679,-10.051635523034461,3679,motes
3680,-10.051635523034461,3680,casting
3681,-10.051635523034461,3681,bushel
3682,-10.051635523034461,3682,prey
3683,-10.051635523034461,3683,parlor
3684,-10.051635523034461,3684,dangling
3685,-10.051635523034461,3685,snowing
3686,-10.051635523034461,3686,observe
3687,-10.051635523034461,3687,beautifully
3688,-10.051635523034461,3688,stylish
3689,-10.051635523034461,3689,almonds
3690,-10.051635523034461,3690,snuggling
3691,-10.051635523034461,3691,blooming
3692,-10.051635523034461,3692,trophy
3693,-10.051635523034461,3693,streamers
3694,-10.051635523034461,3694,vines
3695,-10.051635523034461,3695,animated
3696,-10.051635523034461,3696,roasted
3697,-10.051635523034461,3697,cactus
3698,-10.051635523034461,3698,sour
3699,-10.051635523034461,3699,views
3700,-10.051635523034461,3700,california
3701,-10.051635523034461,3701,pilots
3702,-10.051635523034461,3702,tip
3703,-10.051635523034461,3703,pelican
3704,-10.051635523034461,3704,ways
3705,-10.051635523034461,3705,huddle
3706,-10.051635523034461,3706,banquet
3707,-10.051635523034461,3707,rig
3708,-10.051635523034461,3708,column
3709,-10.086726842845732,3709,fix
3710,-10.086726842845732,3710,pumpkins
3711,-10.086726842845732,3711,idly
3712,-10.086726842845732,3712,caramel
3713,-10.086726842845732,3713,era
3714,-10.086726842845732,3714,bandana
3715,-10.086726842845732,3715,controlled
3716,-10.086726842845732,3716,bison
3717,-10.086726842845732,3717,companion
3718,-10.086726842845732,3718,hammock
3719,-10.086726842845732,3719,snowman
3720,-10.086726842845732,3720,aboard
3721,-10.086726842845732,3721,columns
3722,-10.086726842845732,3722,letter
3723,-10.086726842845732,3723,juvenile
3724,-10.086726842845732,3724,sight
3725,-10.086726842845732,3725,handstand
3726,-10.086726842845732,3726,slanted
3727,-10.086726842845732,3727,swimmers
3728,-10.086726842845732,3728,families
3729,-10.086726842845732,3729,gathers
3730,-10.086726842845732,3730,famous
3731,-10.086726842845732,3731,releasing
3732,-10.086726842845732,3732,skin
3733,-10.086726842845732,3733,mitts
3734,-10.086726842845732,3734,goofy
3735,-10.086726842845732,3735,bug
3736,-10.086726842845732,3736,outdated
3737,-10.086726842845732,3737,croissant
3738,-10.086726842845732,3738,took
3739,-10.086726842845732,3739,sing
3740,-10.086726842845732,3740,changing
3741,-10.086726842845732,3741,might
3742,-10.086726842845732,3742,dots
3743,-10.086726842845732,3743,playful
3744,-10.086726842845732,3744,coated
3745,-10.086726842845732,3745,dude
3746,-10.086726842845732,3746,shells
3747,-10.086726842845732,3747,fist
3748,-10.086726842845732,3748,underside
3749,-10.086726842845732,3749,waffle
3750,-10.086726842845732,3750,discussing
3751,-10.086726842845732,3751,hunched
3752,-10.086726842845732,3752,standup
3753,-10.086726842845732,3753,slippers
3754,-10.086726842845732,3754,patrol
3755,-10.086726842845732,3755,beauty
3756,-10.086726842845732,3756,playfully
3757,-10.086726842845732,3757,macbook
3758,-10.086726842845732,3758,grilling
3759,-10.086726842845732,3759,broadway
3760,-10.086726842845732,3760,crying
3761,-10.086726842845732,3761,:
3762,-10.086726842845732,3762,establishment
3763,-10.086726842845732,3763,compartments
3764,-10.086726842845732,3764,lunging
3765,-10.086726842845732,3765,super
3766,-10.086726842845732,3766,lamppost
3767,-10.086726842845732,3767,roam
3768,-10.086726842845732,3768,leopard
3769,-10.086726842845732,3769,bunt
3770,-10.086726842845732,3770,hearts
3771,-10.086726842845732,3771,blazer
3772,-10.086726842845732,3772,boot
3773,-10.123094487016607,3773,snuggled
3774,-10.123094487016607,3774,frisby
3775,-10.123094487016607,3775,perfect
3776,-10.123094487016607,3776,uphill
3777,-10.123094487016607,3777,product
3778,-10.123094487016607,3778,palace
3779,-10.123094487016607,3779,trolly
3780,-10.123094487016607,3780,presenting
3781,-10.123094487016607,3781,groceries
3782,-10.123094487016607,3782,beads
3783,-10.123094487016607,3783,stylized
3784,-10.123094487016607,3784,spaces
3785,-10.123094487016607,3785,spiral
3786,-10.123094487016607,3786,charter
3787,-10.123094487016607,3787,clothed
3788,-10.123094487016607,3788,hides
3789,-10.123094487016607,3789,canvas
3790,-10.123094487016607,3790,parasail
3791,-10.123094487016607,3791,studying
3792,-10.123094487016607,3792,burrito
3793,-10.123094487016607,3793,mp3
3794,-10.123094487016607,3794,lavender
3795,-10.123094487016607,3795,rearview
3796,-10.123094487016607,3796,grow
3797,-10.123094487016607,3797,paddock
3798,-10.123094487016607,3798,clocktower
3799,-10.123094487016607,3799,evergreen
3800,-10.123094487016607,3800,activity
3801,-10.123094487016607,3801,depicted
3802,-10.123094487016607,3802,celebratory
3803,-10.123094487016607,3803,quaint
3804,-10.123094487016607,3804,defensive
3805,-10.123094487016607,3805,allowed
3806,-10.123094487016607,3806,vertical
3807,-10.123094487016607,3807,races
3808,-10.123094487016607,3808,whine
3809,-10.123094487016607,3809,nokia
3810,-10.123094487016607,3810,seed
3811,-10.123094487016607,3811,shack
3812,-10.123094487016607,3812,repairs
3813,-10.123094487016607,3813,strap
3814,-10.123094487016607,3814,submarine
3815,-10.123094487016607,3815,brass
3816,-10.123094487016607,3816,shearing
3817,-10.123094487016607,3817,coaches
3818,-10.123094487016607,3818,banners
3819,-10.123094487016607,3819,plank
3820,-10.123094487016607,3820,cockpit
3821,-10.123094487016607,3821,receive
3822,-10.123094487016607,3822,hitched
3823,-10.123094487016607,3823,poured
3824,-10.123094487016607,3824,newspapers
3825,-10.123094487016607,3825,flavors
3826,-10.123094487016607,3826,sweets
3827,-10.123094487016607,3827,motorboat
3828,-10.123094487016607,3828,litter
3829,-10.123094487016607,3829,spreading
3830,-10.123094487016607,3830,intricate
3831,-10.123094487016607,3831,linen
3832,-10.123094487016607,3832,masks
3833,-10.123094487016607,3833,barriers
3834,-10.123094487016607,3834,beam
3835,-10.123094487016607,3835,boulders
3836,-10.123094487016607,3836,appetizers
3837,-10.123094487016607,3837,maneuver
3838,-10.160834814999452,3838,captive
3839,-10.160834814999452,3839,overturned
3840,-10.160834814999452,3840,wants
3841,-10.160834814999452,3841,hash
3842,-10.160834814999452,3842,nails
3843,-10.160834814999452,3843,styrofoam
3844,-10.160834814999452,3844,tosses
3845,-10.160834814999452,3845,architectural
3846,-10.160834814999452,3846,breaded
3847,-10.160834814999452,3847,layers
3848,-10.160834814999452,3848,glaze
3849,-10.160834814999452,3849,)
3850,-10.160834814999452,3850,aprons
3851,-10.160834814999452,3851,wavy
3852,-10.160834814999452,3852,blades
3853,-10.160834814999452,3853,operated
3854,-10.160834814999452,3854,north
3855,-10.160834814999452,3855,samsung
3856,-10.160834814999452,3856,movies
3857,-10.160834814999452,3857,ceilings
3858,-10.160834814999452,3858,direct
3859,-10.160834814999452,3859,triangle
3860,-10.160834814999452,3860,instructor
3861,-10.160834814999452,3861,frog
3862,-10.160834814999452,3862,utensil
3863,-10.160834814999452,3863,blade
3864,-10.160834814999452,3864,nightstands
3865,-10.160834814999452,3865,fairly
3866,-10.160834814999452,3866,laughs
3867,-10.160834814999452,3867,pane
3868,-10.160834814999452,3868,community
3869,-10.160834814999452,3869,coca-cola
3870,-10.160834814999452,3870,ca
3871,-10.160834814999452,3871,cd
3872,-10.160834814999452,3872,reception
3873,-10.160834814999452,3873,robes
3874,-10.160834814999452,3874,maintenance
3875,-10.160834814999452,3875,grind
3876,-10.160834814999452,3876,wedges
3877,-10.160834814999452,3877,arrive
3878,-10.160834814999452,3878,oversized
3879,-10.160834814999452,3879,dolly
3880,-10.160834814999452,3880,crop
3881,-10.160834814999452,3881,workspace
3882,-10.160834814999452,3882,my
3883,-10.160834814999452,3883,flowering
3884,-10.160834814999452,3884,region
3885,-10.160834814999452,3885,follow
3886,-10.160834814999452,3886,meatballs
3887,-10.160834814999452,3887,packaging
3888,-10.160834814999452,3888,rowboat
3889,-10.160834814999452,3889,wrought
3890,-10.160834814999452,3890,headlights
3891,-10.160834814999452,3891,coral
3892,-10.160834814999452,3892,airliners
